,CUS_ID
84617,26719314
84618,18323884
84619,68206351
84620,94344256
84621,28296312
84622,11718558
84623,2676524
84624,107249
84625,32831465
84626,63193837
84627,92644507
84628,591342
84629,62964240
84630,19597006
84631,671224
84632,20707830
84633,487049
84634,19309405
84635,89921815
84636,26862683
84637,19531350
84638,28287209
84639,88558170
84640,5833812
84641,66682447
84642,90014511
84643,21846691
84644,89120940
84645,108896071
84646,5638072
84647,29243700
84648,90012367
84649,20114897
84650,30941555
84651,52789456
84652,21004901
84653,53298613
84654,23275763
84655,19653582
84656,65966893
84657,96243101
84658,65958019
84659,19984604
84660,359062
84661,64834885
84662,53348625
84663,223932
84664,60149399
84665,26424917
84666,90771051
84667,92761484
84668,55180598
84669,55205842
84670,54589828
84671,252035
84672,20102683
84673,60877234
84674,31835191
84675,427621
84676,67235443
84677,439881
84678,60513640
84679,2743573
84680,56979
84681,92067757
84682,29571552
84683,62863285
84684,20706571
84685,20708079
84686,15677028
84687,57131096
84688,108681
84689,29940638
84690,13851150
84691,27325370
84692,32202559
84693,29949221
84694,2307115
84695,509753
84696,91970507
84697,348913
84698,53311543
84699,633317
84700,60526963
84701,554685
84702,395192
84703,582837
84704,78515949
84705,67226124
84706,19683756
84707,89159884
84708,2826975
84709,18634605
84710,504248
84711,59842636
84712,56301358
84713,28934315
84714,65684805
84715,18098779
84716,374672
84717,68240683
84718,24318
84719,29037741
84720,740548
84721,27793173
84722,13380132
84723,2784378
84724,27296369
84725,15301947
84726,27342404
84727,63003113
84728,108961095
84729,88401711
84730,20702012
84731,52357762
84732,63396
84733,582828
84734,2747691
84735,27189240
84736,2846897
84737,380772
84738,454031
84739,17100
84740,13065734
84741,31513070
84742,2854549
84743,493889
84744,78354820
84745,614458
84746,27562066
84747,740772
84748,2843402
84749,17722136
84750,67910457
84751,57148900
84752,81903404
84753,65472395
84754,61901118
84755,33509664
84756,32584598
84757,84714845
84758,15332143
84759,8840888
84760,9917176
84761,281833
84762,56042070
84763,26991248
84764,18079270
84765,94412243
84766,59344705
84767,64860495
84768,27999956
84769,369039
84770,29151951
84771,32312627
84772,88272001
84773,5739488
84774,9001665
84775,13442915
84776,32331434
84777,15434429
84778,90169437
84779,30545566
84780,499937
84781,2825271
84782,9063216
84783,20511
84784,91534180
84785,95598854
84786,23131
84787,10806060
84788,23795
84789,60392138
84790,68177030
84791,53623570
84792,56120598
84793,20571563
84794,608732
84795,9517527
84796,27576484
84797,60849021
84798,558754
84799,7984985
84800,107806139
84801,328989
84802,61316530
84803,84949459
84804,48018442
84805,31800940
84806,67468352
84807,32320141
84808,55897881
84809,2809413
84810,19062516
84811,361790
84812,60393095
84813,556208
84814,52313154
84815,59261055
84816,13821166
84817,651792
84818,57756517
84819,61929833
84820,15415797
84821,15274508
84822,503654
84823,67226021
84824,61006506
84825,84667461
84826,18806545
84827,729979
84828,424949
84829,25148829
84830,93580344
84831,11785128
84832,36283614
84833,595173
84834,9091995
84835,20003163
84836,57925150
84837,93297837
84838,31601877
84839,109004785
84840,10887437
84841,54591853
84842,67442000
84843,15546354
84844,11064949
84845,30919515
84846,21789895
84847,2832809
84848,2782512
84849,696307
84850,63217646
84851,29437267
84852,12930413
84853,1772654
84854,29571949
84855,56326641
84856,21040332
84857,31544615
84858,27446284
84859,536015
84860,58788109
84861,2382392
84862,5595217
84863,20974461
84864,23476734
84865,502115
84866,21364806
84867,26544683
84868,95646330
84869,149219
84870,108378590
84871,571024
84872,5604418
84873,32027631
84874,399467
84875,30913170
84876,663837
84877,30987169
84878,92739887
84879,388757
84880,269595
84881,17261256
84882,2817473
84883,108699937
84884,55572229
84885,53730570
84886,25864310
84887,123718
84888,59522677
84889,560701
84890,5789662
84891,62252548
84892,379049
84893,18098664
84894,55530885
84895,55286
84896,13771191
84897,563490
84898,65530568
84899,88302089
84900,2756693
84901,2820550
84902,57443
84903,5764813
84904,90051519
84905,3689889
84906,23589927
84907,62659254
84908,2680075
84909,5794359
84910,4935190
84911,67332829
84912,31054305
84913,21298264
84914,65992866
84915,47975452
84916,2779293
84917,578981
84918,26561950
84919,26772886
84920,53951824
84921,26562241
84922,17948730
84923,78579952
84924,10700979
84925,29291815
84926,22798716
84927,108623316
84928,67609322
84929,2715541
84930,62589183
84931,108110857
84932,55683607
84933,108635435
84934,5822263
84935,2797660
84936,69037
84937,28986100
84938,93759184
84939,55213847
84940,31128831
84941,487519
84942,12256
84943,66595023
84944,28966337
84945,57079591
84946,599814
84947,11132727
84948,614380
84949,15700253
84950,350983
84951,2861375
84952,60229100
84953,9141379
84954,107700035
84955,3385751
84956,496139
84957,15309096
84958,11766719
84959,65538925
84960,15397393
84961,567336
84962,161507
84963,116162
84964,2825150
84965,758995
84966,64296118
84967,394749
84968,2779852
84969,561511
84970,15549705
84971,29370347
84972,65027028
84973,2845406
84974,89496
84975,420354
84976,60889888
84977,55531028
84978,657028
84979,27062956
84980,10787833
84981,27359469
84982,33015613
84983,2771302
84984,8822161
84985,55029152
84986,18296354
84987,52356068
84988,2805989
84989,64633125
84990,13268251
84991,29285025
84992,36364025
84993,262049
84994,14178
84995,61910631
84996,5792109
84997,640057
84998,18297474
84999,55848726
85000,61970083
85001,59568134
85002,29299163
85003,82957583
85004,66797384
85005,15644307
85006,53084479
85007,78450784
85008,94288716
85009,13000237
85010,59226686
85011,506916
85012,18220845
85013,15584209
85014,26631732
85015,21091755
85016,23067159
85017,9903454
85018,638959
85019,23588069
85020,6491937
85021,235934
85022,2268934
85023,59842147
85024,23977037
85025,113801
85026,23074235
85027,32088893
85028,410886
85029,510185
85030,10949826
85031,30346274
85032,23066314
85033,204592
85034,55793325
85035,107701064
85036,62669123
85037,62177389
85038,57653172
85039,15400465
85040,23487543
85041,2763443
85042,158050
85043,2768508
85044,88130942
85045,554114
85046,53695683
85047,29521309
85048,13229887
85049,2739729
85050,30986001
85051,52538454
85052,15261712
85053,32503845
85054,64162233
85055,2888596
85056,15057854
85057,28286889
85058,417467
85059,90488797
85060,90698405
85061,23977621
85062,93488999
85063,84702131
85064,36355448
85065,411452
85066,108622549
85067,455237
85068,63368622
85069,64960798
85070,2864922
85071,300569
85072,56375076
85073,13788162
85074,30655882
85075,96290752
85076,93210110
85077,2743012
85078,597349
85079,27799800
85080,33229035
85081,566355
85082,28973670
85083,2872909
85084,17768170
85085,64568798
85086,34775176
85087,84961606
85088,67600347
85089,33220053
85090,64343486
85091,58415809
85092,59551932
85093,11079605
85094,68197528
85095,5638278
85096,2721364
85097,63432509
85098,57941
85099,13236791
85100,3753716
85101,1285516
85102,43565908
85103,677655
85104,59202627
85105,64306185
85106,23227247
85107,596716
85108,60079661
85109,2751855
85110,2852644
85111,7983547
85112,52357892
85113,32260971
85114,21421511
85115,59261227
85116,62845345
85117,62311621
85118,421721
85119,46563268
85120,61131737
85121,17771577
85122,58003046
85123,56129422
85124,57765394
85125,57787750
85126,17865357
85127,65423989
85128,60126197
85129,84689723
85130,23596965
85131,88815659
85132,30375958
85133,53406588
85134,60798316
85135,18981514
85136,22107288
85137,22952653
85138,66100674
85139,108896846
85140,62215049
85141,67927697
85142,61692284
85143,15183258
85144,94300304
85145,18999808
85146,13844421
85147,94423947
85148,60837185
85149,2723567
85150,58038149
85151,13245266
85152,41238
85153,30112565
85154,65035802
85155,24319138
85156,32711503
85157,15698270
85158,59219640
85159,28008840
85160,2872730
85161,17240657
85162,564401
85163,694946
85164,65452460
85165,535105
85166,37060
85167,53792973
85168,12922901
85169,8804714
85170,28752285
85171,60382946
85172,8996499
85173,2776439
85174,58920027
85175,59481568
85176,380032
85177,2827322
85178,15387626
85179,20416444
85180,412939
85181,18303041
85182,95005315
85183,498629
85184,28859253
85185,89197108
85186,2886834
85187,48017285
85188,83659198
85189,384149
85190,18642227
85191,2679697
85192,9518260
85193,23010389
85194,66425
85195,95655977
85196,19836355
85197,17344775
85198,88252795
85199,25858562
85200,602150
85201,9083141
85202,236345
85203,2807332
85204,18375270
85205,52822677
85206,167602
85207,20384937
85208,96424981
85209,45030278
85210,31259747
85211,93285675
85212,88869894
85213,95003683
85214,343066
85215,27274837
85216,56318474
85217,729851
85218,23289476
85219,52340441
85220,94120128
85221,18169
85222,15452423
85223,65483042
85224,24511006
85225,58911531
85226,222797
85227,92957628
85228,384852
85229,23537014
85230,90793003
85231,55447931
85232,760996
85233,103352
85234,108934298
85235,24934
85236,53993250
85237,26675999
85238,19110
85239,86100
85240,8589980
85241,29740775
85242,30282625
85243,29219
85244,20613378
85245,93683609
85246,711258
85247,58902095
85248,9103883
85249,54577848
85250,23550544
85251,107965433
85252,60166698
85253,95586077
85254,29731053
85255,17347337
85256,696005
85257,65806560
85258,29965041
85259,2739966
85260,32303122
85261,61414647
85262,89444505
85263,96707052
85264,78452633
85265,60013479
85266,20295974
85267,17771745
85268,557633
85269,58519278
85270,64569409
85271,59405068
85272,32296029
85273,15333524
85274,64588482
85275,362784
85276,108013413
85277,15198493
85278,15062800
85279,95876092
85280,85237219
85281,31217735
85282,65650909
85283,15714738
85284,22775247
85285,108650672
85286,53493726
85287,27091423
85288,90091599
85289,26257753
85290,55213772
85291,55489713
85292,2864058
85293,57497
85294,63359968
85295,175029
85296,339499
85297,614809
85298,17960996
85299,31426864
85300,602723
85301,18228653
85302,64296834
85303,472130
85304,494531
85305,67893156
85306,17759979
85307,15450065
85308,27026371
85309,65510003
85310,9509406
85311,11156720
85312,13299636
85313,10698127
85314,54630983
85315,558479
85316,52493299
85317,59744189
85318,29061471
85319,11134955
85320,746922
85321,27967900
85322,711895
85323,33318687
85324,60561237
85325,27982925
85326,9735249
85327,23477103
85328,38942
85329,20008737
85330,96725870
85331,15108232
85332,382298
85333,2751696
85334,31768617
85335,57852579
85336,23743166
85337,63070
85338,91675145
85339,68259439
85340,2797514
85341,84526004
85342,217488
85343,56944847
85344,9093792
85345,33298446
85346,23103682
85347,89679956
85348,82104043
85349,65152048
85350,70830
85351,21658813
85352,11354253
85353,21167448
85354,53077972
85355,20570255
85356,58378380
85357,24046267
85358,52502422
85359,94156482
85360,583367
85361,61172938
85362,60553828
85363,13287096
85364,9069277
85365,55214623
85366,2707882
85367,56460984
85368,15601369
85369,93796048
85370,108985791
85371,2739023
85372,13076957
85373,401814
85374,17734634
85375,23144736
85376,303720
85377,83047081
85378,68177103
85379,33325773
85380,17379070
85381,52510095
85382,92891506
85383,90766136
85384,108232456
85385,53391477
85386,8103813
85387,59297509
85388,234280
85389,685099
85390,597214
85391,55145814
85392,92813807
85393,60877124
85394,92754254
85395,337211
85396,13113604
85397,84919262
85398,63537227
85399,474218
85400,17870453
85401,62212
85402,207748
85403,9137552
85404,436208
85405,177963
85406,19681743
85407,615307
85408,17191530
85409,84474896
85410,33022775
85411,36921
85412,368404
85413,32790465
85414,58570
85415,541256
85416,9008921
85417,58717491
85418,96322498
85419,404468
85420,95103067
85421,28222675
85422,62974140
85423,31841348
85424,13136825
85425,93957164
85426,12918614
85427,13362518
85428,313194
85429,95479414
85430,17949168
85431,5833033
85432,654453
85433,15104563
85434,92112812
85435,107822133
85436,58798420
85437,28141881
85438,10835401
85439,65312712
85440,676693
85441,84648771
85442,23117247
85443,27344091
85444,52582621
85445,64615125
85446,18508443
85447,29572035
85448,30639103
85449,2869285
85450,56532
85451,46580440
85452,550199
85453,488348
85454,66839344
85455,457668
85456,52476025
85457,18036842
85458,2711426
85459,26730742
85460,32820779
85461,17840055
85462,88148970
85463,5774577
85464,29732770
85465,11334379
85466,61805542
85467,28177030
85468,54329856
85469,82874138
85470,32127938
85471,96829465
85472,13241721
85473,56041840
85474,53722102
85475,390759
85476,89539159
85477,61644867
85478,91685082
85479,288090
85480,62914955
85481,29216248
85482,57060999
85483,4767243
85484,734036
85485,58081618
85486,67823880
85487,29767100
85488,20480434
85489,60602134
85490,20108188
85491,28207125
85492,65225323
85493,15181158
85494,59011673
85495,32465216
85496,83036359
85497,19250296
85498,29711941
85499,648148
85500,92922266
85501,63157282
85502,538612
85503,7986271
85504,2834909
85505,95858427
85506,451831
85507,108087117
85508,13152731
85509,88376905
85510,20242354
85511,58708339
85512,4614963
85513,116869
85514,61403355
85515,57861829
85516,92921286
85517,66898929
85518,91866004
85519,33306059
85520,67100105
85521,89675769
85522,20089006
85523,82869553
85524,58666360
85525,57939
85526,88418443
85527,27504592
85528,59243745
85529,2755641
85530,350226
85531,478461
85532,17398180
85533,17343528
85534,63238476
85535,17775393
85536,2747828
85537,657505
85538,451827
85539,333959
85540,1405455
85541,29379954
85542,15084786
85543,26543890
85544,62571235
85545,23536588
85546,17719538
85547,15382714
85548,2836163
85549,11665833
85550,8992012
85551,13866502
85552,66563850
85553,64836020
85554,31593449
85555,94816978
85556,357233
85557,107807805
85558,56066271
85559,445141
85560,9064862
85561,108651075
85562,2852532
85563,93916894
85564,30537222
85565,598784
85566,29828769
85567,59878428
85568,711432
85569,31602980
85570,64661641
85571,62561227
85572,753749
85573,52782876
85574,93723251
85575,61816141
85576,13008931
85577,5644402
85578,21691510
85579,21640369
85580,61952129
85581,29291231
85582,34784502
85583,60093
85584,56050563
85585,427885
85586,2833667
85587,235453
85588,32486656
85589,645616
85590,13422340
85591,2343868
85592,22961347
85593,85230232
85594,11828465
85595,28463483
85596,63264146
85597,59397978
85598,844130
85599,58948166
85600,581481
85601,19001167
85602,603685
85603,13909120
85604,96306956
85605,94189871
85606,94627752
85607,172924
85608,96297359
85609,15037548
85610,60357073
85611,10697336
85612,893005
85613,82859305
85614,83855534
85615,32584849
85616,369306
85617,33297963
85618,168021
85619,12947852
85620,15524343
85621,266716
85622,89777906
85623,314825
85624,56945190
85625,19084594
85626,713638
85627,61080704
85628,11223774
85629,13528976
85630,117592
85631,455930
85632,19479003
85633,472899
85634,23949765
85635,593619
85636,66584434
85637,2756958
85638,36382939
85639,90393
85640,93193947
85641,32270557
85642,9821253
85643,624143
85644,363328
85645,94527280
85646,551173
85647,10951847
85648,17446992
85649,91563945
85650,30057249
85651,693242
85652,592508
85653,516421
85654,64092431
85655,60909382
85656,26983273
85657,66814657
85658,127149
85659,67016177
85660,82953729
85661,27452275
85662,62864030
85663,95505662
85664,27792999
85665,13288053
85666,25947626
85667,22750008
85668,96239497
85669,12879
85670,171169
85671,33185867
85672,23850676
85673,91543074
85674,530519
85675,15155051
85676,525073
85677,81833792
85678,19141124
85679,53842157
85680,26288953
85681,82848159
85682,242686
85683,20416231
85684,94323311
85685,18066120
85686,29017431
85687,52736730
85688,2856747
85689,43557195
85690,95447898
85691,2709192
85692,60382929
85693,59779638
85694,67226316
85695,13326346
85696,654480
85697,55154444
85698,26774
85699,70331
85700,9007280
85701,60705093
85702,57078783
85703,96671912
85704,17889898
85705,29982355
85706,360053
85707,5692765
85708,23859912
85709,60624547
85710,660747
85711,63095436
85712,475746
85713,63764041
85714,29930079
85715,13672132
85716,58966138
85717,26009388
85718,1491458
85719,82853697
85720,384994
85721,166351
85722,13073
85723,63378959
85724,10858432
85725,2111112
85726,23949
85727,2755571
85728,31052800
85729,361316
85730,54601660
85731,60839648
85732,11026344
85733,2758757
85734,2761653
85735,213824
85736,63744180
85737,64246045
85738,581068
85739,92688933
85740,93489656
85741,672486
85742,57470527
85743,15117796
85744,11711002
85745,52775181
85746,95529814
85747,66871800
85748,58312778
85749,13144086
85750,736520
85751,831437
85752,67343192
85753,526162
85754,59991062
85755,509982
85756,290130
85757,12998443
85758,32003491
85759,46590455
85760,26255993
85761,585258
85762,61181264
85763,62205510
85764,13437698
85765,65411483
85766,415447
85767,95087151
85768,58884475
85769,591201
85770,89204534
85771,11229612
85772,33279701
85773,655674
85774,21642437
85775,433558
85776,67166624
85777,346139
85778,227428
85779,89791649
85780,78458013
85781,559172
85782,11422026
85783,58294115
85784,88284622
85785,2715765
85786,653174
85787,60157679
85788,64172178
85789,55480871
85790,88938216
85791,21124693
85792,26320051
85793,8605971
85794,27577856
85795,287751
85796,53282872
85797,82872226
85798,11134820
85799,25167
85800,465589
85801,88129100
85802,68533
85803,18853250
85804,65667358
85805,62241307
85806,10882706
85807,93300126
85808,78354426
85809,34463
85810,83724959
85811,735327
85812,53992952
85813,4956009
85814,52267430
85815,20416471
85816,66831091
85817,93819069
85818,15233598
85819,9651641
85820,85413
85821,52539391
85822,15082074
85823,94357
85824,350247
85825,42648
85826,15089888
85827,65045024
85828,22068276
85829,55848818
85830,106824
85831,66020265
85832,26239
85833,566479
85834,61232589
85835,354221
85836,5603401
85837,2547477
85838,89331419
85839,65026195
85840,15522072
85841,63754914
85842,55456031
85843,30869521
85844,20783193
85845,761387
85846,90146481
85847,19207373
85848,21223956
85849,47992137
85850,58396157
85851,31054008
85852,15398241
85853,62242091
85854,11073338
85855,89015550
85856,26704096
85857,36392629
85858,54530652
85859,8803790
85860,31425273
85861,62513297
85862,30877617
85863,1413697
85864,61654478
85865,522239
85866,294245
85867,56012273
85868,5761728
85869,23250072
85870,11683923
85871,19527849
85872,13848861
85873,83689177
85874,2768963
85875,26536657
85876,95614192
85877,90789411
85878,52797348
85879,408685
85880,65378206
85881,30020738
85882,58130194
85883,580673
85884,2673028
85885,67874471
85886,107629897
85887,93285033
85888,93132199
85889,595245
85890,11676922
85891,23487552
85892,60607743
85893,5662194
85894,13229947
85895,33040759
85896,67236812
85897,91654873
85898,12096
85899,5607260
85900,2730081
85901,79698
85902,6496753
85903,28516448
85904,417958
85905,431312
85906,18647708
85907,17890318
85908,9813549
85909,67381041
85910,89120839
85911,665930
85912,6524230
85913,528060
85914,19991027
85915,17912958
85916,68848
85917,19712097
85918,664047
85919,27304162
85920,108786
85921,2822784
85922,95665936
85923,249080
85924,26576391
85925,29783475
85926,6489352
85927,23800
85928,15442888
85929,92675451
85930,21156632
85931,60652705
85932,32064246
85933,64768
85934,94628999
85935,13858206
85936,63324642
85937,179445
85938,85250588
85939,22032
85940,60537494
85941,29359646
85942,19571289
85943,61979308
85944,90020715
85945,61120685
85946,89509647
85947,89826442
85948,2810717
85949,20160121
85950,96362733
85951,732167
85952,53013977
85953,15107192
85954,2807484
85955,27584620
85956,61200688
85957,10751731
85958,426779
85959,33509116
85960,32513894
85961,88235592
85962,67479776
85963,67371409
85964,12998964
85965,11336584
85966,19608475
85967,9609928
85968,21402752
85969,8998972
85970,89179615
85971,316345
85972,2864287
85973,730200
85974,19668990
85975,756387
85976,59796627
85977,33488448
85978,2113799
85979,84508483
85980,238950
85981,443096
85982,18997034
85983,2871450
85984,55472823
85985,230470
85986,3779839
85987,2852943
85988,21625326
85989,21480661
85990,9609262
85991,674129
85992,15528195
85993,62542250
85994,391837
85995,21747382
85996,85668
85997,91963333
85998,5788779
85999,2723344
86000,21392280
86001,591897
86002,2774872
86003,11429897
86004,89078286
86005,13082810
86006,23948051
86007,258317
86008,93760687
86009,53764495
86010,94789955
86011,94635566
86012,10953765
86013,13593445
86014,568113
86015,26660372
86016,95770597
86017,88057113
86018,567977
86019,54602103
86020,406969
86021,84962417
86022,60376642
86023,15706400
86024,93009256
86025,566689
86026,96726086
86027,52813769
86028,91970481
86029,2731651
86030,26576321
86031,71710
86032,13144846
86033,13372738
86034,57294206
86035,8988896
86036,59279866
86037,2817136
86038,5285045
86039,59861164
86040,14211
86041,5715565
86042,30836030
86043,62490
86044,27989311
86045,31028482
86046,1354007
86047,11359969
86048,2674785
86049,654092
86050,578335
86051,18351516
86052,731423
86053,30195026
86054,95707110
86055,23076500
86056,631378
86057,64860420
86058,704065
86059,94013537
86060,513169
86061,54576984
86062,23566219
86063,15583120
86064,65774696
86065,640423
86066,732850
86067,793015
86068,67805606
86069,382294
86070,65793730
86071,12993249
86072,18788417
86073,32701997
86074,528175
86075,59588346
86076,26455918
86077,570349
86078,29405402
86079,107693198
86080,326374
86081,689107
86082,29200951
86083,59842977
86084,337233
86085,449692
86086,52837943
86087,30022681
86088,108044296
86089,4959346
86090,58737872
86091,163915
86092,89872117
86093,107762747
86094,58665937
86095,365729
86096,61683603
86097,107692372
86098,2272830
86099,108220945
86100,32934585
86101,11429498
86102,750859
86103,505015
86104,313522
86105,548716
86106,714681
86107,93774312
86108,84483266
86109,27294352
86110,2849463
86111,704579
86112,2756756
86113,5644024
86114,29379653
86115,55808357
86116,90711223
86117,66692230
86118,18937582
86119,365441
86120,586944
86121,17252809
86122,58443957
86123,90682439
86124,83001198
86125,81863556
86126,63847866
86127,58101175
86128,68170615
86129,282734
86130,45031755
86131,30623518
86132,66717126
86133,11690151
86134,27808523
86135,547001
86136,451918
86137,54347558
86138,8003563
86139,29419558
86140,489162
86141,62542058
86142,20133775
86143,8114696
86144,28279806
86145,707064
86146,834161
86147,11345845
86148,9825301
86149,66613094
86150,93961329
86151,62890822
86152,28582960
86153,488837
86154,88804160
86155,57780940
86156,12938142
86157,64597647
86158,2824629
86159,65604
86160,96348694
86161,31601848
86162,57319708
86163,36382647
86164,52835
86165,17918390
86166,10900570
86167,63227451
86168,62377033
86169,304390
86170,22843110
86171,62352488
86172,756691
86173,25857173
86174,64702103
86175,13007265
86176,93432531
86177,26989452
86178,88323402
86179,91868843
86180,108636418
86181,64732080
86182,67132708
86183,27801909
86184,85348258
86185,17355195
86186,8808974
86187,13229155
86188,81846810
86189,26329878
86190,13425900
86191,61375256
86192,15472731
86193,119220
86194,2806949
86195,31777926
86196,15412827
86197,54742795
86198,540051
86199,59272
86200,429926
86201,65225438
86202,34015
86203,2802372
86204,23000614
86205,63148925
86206,543378
86207,8991403
86208,52765582
86209,72120
86210,540244
86211,2756753
86212,19304992
86213,61092179
86214,29357496
86215,64569871
86216,31086795
86217,693152
86218,29032124
86219,15085045
86220,32505730
86221,84495675
86222,95190183
86223,30433661
86224,96295995
86225,63730052
86226,2808288
86227,53399771
86228,23489157
86229,95379478
86230,595997
86231,66664886
86232,92891498
86233,266062
86234,23821680
86235,340544
86236,108634936
86237,28808998
86238,32513983
86239,96352292
86240,9452710
86241,107943915
86242,1334865
86243,19259459
86244,32245318
86245,562678
86246,11117997
86247,93330042
86248,62863901
86249,83894060
86250,89761543
86251,290486
86252,26930784
86253,57765278
86254,23995833
86255,82144112
86256,30615590
86257,23066312
86258,28474
86259,13585407
86260,60220016
86261,760349
86262,11132633
86263,84953721
86264,175243
86265,17369596
86266,33201075
86267,88129185
86268,20975555
86269,321119
86270,94915794
86271,15395139
86272,18310119
86273,31310624
86274,55562883
86275,19653
86276,28825409
86277,90746116
86278,54002127
86279,11358280
86280,2188052
86281,19571920
86282,56318418
86283,67625548
86284,27744458
86285,19065704
86286,13067994
86287,26290980
86288,95934779
86289,746504
86290,52601144
86291,9444157
86292,617171
86293,58405136
86294,2725175
86295,18970171
86296,634758
86297,67332925
86298,57805136
86299,2722776
86300,2735865
86301,6037708
86302,13669281
86303,13231543
86304,21276596
86305,609254
86306,15248084
86307,67426261
86308,588446
86309,31795191
86310,403427
86311,82077309
86312,78675075
86313,2858149
86314,2881326
86315,20033
86316,407401
86317,2783654
86318,370954
86319,108427010
86320,2887438
86321,2716195
86322,59895862
86323,55597036
86324,30239840
86325,10909246
86326,19689409
86327,2809774
86328,30301439
86329,90647197
86330,584328
86331,581651
86332,655828
86333,15473199
86334,15545453
86335,5816745
86336,56049620
86337,29251968
86338,2873015
86339,89580245
86340,406430
86341,53399388
86342,53347915
86343,23269695
86344,419314
86345,52955145
86346,670540
86347,5291715
86348,21831181
86349,2404822
86350,399093
86351,2546153
86352,83036354
86353,2721901
86354,91778388
86355,53773275
86356,21747053
86357,315883
86358,52458576
86359,62303041
86360,18819090
86361,11066938
86362,90777199
86363,482907
86364,23544009
86365,56375270
86366,363420
86367,506781
86368,11128012
86369,28566
86370,357584
86371,93206531
86372,56452293
86373,427358
86374,478624
86375,26761455
86376,90138482
86377,2764220
86378,68740
86379,2635061
86380,67192452
86381,6131406
86382,61315209
86383,67244309
86384,21402620
86385,90145929
86386,9081544
86387,13818582
86388,465097
86389,89115809
86390,21321251
86391,64245391
86392,19717702
86393,29522984
86394,466347
86395,25445
86396,5764375
86397,29454470
86398,24516841
86399,7687993
86400,7995913
86401,65775110
86402,30240069
86403,2873832
86404,88328557
86405,60051486
86406,5629722
86407,92266245
86408,15086260
86409,95574227
86410,88555532
86411,11482319
86412,15529261
86413,62688629
86414,11410015
86415,599426
86416,17935109
86417,172870
86418,5236084
86419,64315551
86420,58348641
86421,69304
86422,15664871
86423,340547
86424,67624044
86425,13235933
86426,29083153
86427,30292726
86428,753148
86429,94512778
86430,15719388
86431,3360045
86432,515574
86433,59183658
86434,488548
86435,677618
86436,705078
86437,28199891
86438,54815566
86439,27591618
86440,6432434
86441,77349
86442,108417580
86443,29068091
86444,18182407
86445,167499
86446,43564713
86447,22131248
86448,89475674
86449,54708231
86450,54044235
86451,19892398
86452,9734237
86453,66881018
86454,30539558
86455,19909590
86456,81937465
86457,400513
86458,2646985
86459,13905228
86460,360832
86461,9697
86462,200129
86463,2828560
86464,61223432
86465,96244747
86466,66906664
86467,89575084
86468,88590319
86469,19836670
86470,60291153
86471,2705766
86472,91688228
86473,15482930
86474,24351306
86475,21904359
86476,8583886
86477,91650391
86478,312469
86479,56153750
86480,24410323
86481,15296024
86482,62354316
86483,2953214
86484,96112712
86485,21202488
86486,82843333
86487,18186796
86488,94356567
86489,63167261
86490,107686393
86491,23124933
86492,18431308
86493,13050120
86494,53232715
86495,30249299
86496,40656
86497,624113
86498,88021604
86499,671803
86500,8825642
86501,60329279
86502,26117573
86503,54237103
86504,53985762
86505,66007
86506,63141083
86507,8850998
86508,15295909
86509,24289533
86510,1038036
86511,60798193
86512,81896002
86513,24526150
86514,30259848
86515,13226490
86516,11136025
86517,457597
86518,67569498
86519,18977662
86520,420571
86521,94095973
86522,509446
86523,64951861
86524,65133619
86525,2846080
86526,52971098
86527,15389049
86528,13571622
86529,89298940
86530,95422590
86531,89323909
86532,15639574
86533,28193323
86534,20100781
86535,58948103
86536,55505723
86537,64732162
86538,150518
86539,66933223
86540,13136772
86541,120337
86542,81878880
86543,11711840
86544,480608
86545,109054713
86546,61762453
86547,27736016
86548,284223
86549,99233
86550,92678461
86551,59761453
86552,67450109
86553,242702
86554,290447
86555,32549686
86556,90008226
86557,62054380
86558,59998527
86559,60051490
86560,5701961
86561,92400650
86562,90661505
86563,95536730
86564,83671798
86565,64895541
86566,23116962
86567,93887384
86568,595977
86569,88977032
86570,93773013
86571,123903
86572,92273411
86573,96518954
86574,127227
86575,18082950
86576,18506232
86577,22078192
86578,94343770
86579,566238
86580,57496128
86581,62908401
86582,55768165
86583,62580590
86584,436594
86585,53756805
86586,2821536
86587,93796176
86588,53486533
86589,90488286
86590,53217960
86591,65411366
86592,89703001
86593,64101911
86594,89777672
86595,46512297
86596,473525
86597,58686414
86598,62613006
86599,10715286
86600,61192047
86601,500657
86602,21699210
86603,33117
86604,55572140
86605,11680367
86606,68240903
86607,651726
86608,29938886
86609,94677698
86610,2103312
86611,107638011
86612,30022858
86613,31102948
86614,82957310
86615,93786067
86616,2807218
86617,64711970
86618,10769330
86619,2803852
86620,21879787
86621,286404
86622,30018469
86623,90523215
86624,579158
86625,108205238
86626,90559407
86627,61692752
86628,32839686
86629,487816
86630,30358915
86631,55154552
86632,55179740
86633,66797335
86634,15524062
86635,57624160
86636,74275
86637,545750
86638,9906981
86639,67200006
86640,97927
86641,58560518
86642,26736471
86643,59744029
86644,88590022
86645,190218
86646,2669061
86647,18838974
86648,64235726
86649,65629123
86650,53047418
86651,60376660
86652,21839166
86653,61062173
86654,15237269
86655,31410
86656,91666407
86657,30514662
86658,23523230
86659,91534205
86660,78662725
86661,2831784
86662,90012632
86663,21976
86664,2686154
86665,9128511
86666,89153539
86667,2375270
86668,443305
86669,57353571
86670,2094552
86671,536784
86672,90662073
86673,703317
86674,65368917
86675,22751772
86676,61294027
